  x,y,z,rho,u,v,w,p
     4.237290,      2.160328,      0.000000,      0.991844,    191.857864,      7.351032,      0.000000,  80213.453125
     4.406780,      2.178660,      0.000000,      0.987736,    194.321213,      6.138585,      0.000000,  79748.898438
     4.576270,      2.193676,      0.000000,      0.984328,    196.345367,      4.662938,      0.000000,  79364.117188
     4.745760,      2.204315,      0.000000,      0.981840,    197.808670,      2.986253,      0.000000,  79083.539062
     4.915250,      2.209828,      0.000000,      0.980441,    198.620117,      1.180428,      0.000000,  78925.921875
     5.084750,      2.209828,      0.000000,      0.980226,    198.728683,     -0.676189,      0.000000,  78901.859375
     5.254240,      2.204315,      0.000000,      0.981206,    198.129272,     -2.501928,      0.000000,  79012.484375
     5.423730,      2.193676,      0.000000,      0.983304,    196.862656,     -4.215579,      0.000000,  79249.226562
     5.593220,      2.178660,      0.000000,      0.986366,    195.011917,     -5.739972,      0.000000,  79595.125000
     5.762710,      2.160328,      0.000000,      0.990182,    192.693634,     -7.007266,      0.000000,  80026.898438
     5.932200,      2.139970,      0.000000,      0.994513,    190.047043,     -7.964924,      0.000000,  80517.664062
     6.101700,      2.119020,      0.000000,      0.999108,    187.220154,     -8.581666,      0.000000,  81039.375000
     6.271190,      2.098958,      0.000000,      1.003733,    184.357986,     -8.851097,      0.000000,  81565.375000
     6.440680,      2.081192,      0.000000,      1.008180,    181.588501,     -8.793661,      0.000000,  82072.156250
     6.610170,      2.066975,      0.000000,      1.012291,    179.014771,     -8.452152,      0.000000,  82541.367188
     6.779660,      2.057312,      0.000000,      1.015956,    176.707474,     -7.888428,      0.000000,  82960.226562
     6.949150,      2.052884,      0.000000,      1.019121,    174.704803,     -7.169322,      0.000000,  83322.507812
     7.118640,      2.052632,      0.000000,      1.021788,    173.006622,     -6.378812,      0.000000,  83628.031250
     7.288140,      2.052632,      0.000000,      1.024014,    171.579407,     -5.591521,      0.000000,  83883.242188
     7.457630,      2.052632,      0.000000,      1.025854,    170.392242,     -4.841116,      0.000000,  84094.531250
     7.627120,      2.052632,      0.000000,      1.027360,    169.416397,     -4.147866,      0.000000,  84267.460938
     7.796610,      2.052632,      0.000000,      1.028585,    168.618805,     -3.523456,      0.000000,  84408.218750
     7.966100,      2.052632,      0.000000,      1.029577,    167.971481,     -2.972477,      0.000000,  84522.320312
     8.135590,      2.052632,      0.000000,      1.030379,    167.446243,     -2.494566,      0.000000,  84614.554688
     8.305090,      2.052632,      0.000000,      1.031030,    167.021301,     -2.086003,      0.000000,  84689.367188
     8.474580,      2.052632,      0.000000,      1.031556,    166.675903,     -1.741352,      0.000000,  84749.890625
     8.644070,      2.052632,      0.000000,      1.031987,    166.395340,     -1.454272,      0.000000,  84799.531250
     8.813560,      2.052632,      0.000000,      1.032340,    166.164307,     -1.218473,      0.000000,  84840.125000
     8.983050,      2.052632,      0.000000,      1.032637,    165.974258,     -1.027755,      0.000000,  84874.281250
     9.152540,      2.052632,      0.000000,      1.032882,    165.813782,     -0.876885,      0.000000,  84902.617188
     9.322030,      2.052632,      0.000000,      1.033100,    165.678864,     -0.760905,      0.000000,  84927.500000
     9.491530,      2.052632,      0.000000,      1.033280,    165.559296,     -0.676810,      0.000000,  84948.539062
     9.661020,      2.052632,      0.000000,      1.033457,    165.454727,     -0.620656,      0.000000,  84968.257812
     9.830510,      2.052632,      0.000000,      1.033599,    165.356216,     -0.591133,      0.000000,  84985.445312
    10.000000,      2.052632,      0.000000,      1.033630,    165.280594,     -0.581240,      0.000000,  84992.101562
     0.000000,      2.210526,      0.000000,      1.034848,    164.676590,      0.039194,      0.000000,  85122.375000
     0.169490,      2.210526,      0.000000,      1.034829,    164.690750,      0.108191,      0.000000,  85120.156250
     0.338980,      2.210526,      0.000000,      1.034778,    164.725815,      0.215271,      0.000000,  85114.226562
     0.508470,      2.210526,      0.000000,      1.034687,    164.786346,      0.331343,      0.000000,  85103.804688
     0.677970,      2.210526,      0.000000,      1.034561,    164.872757,      0.459700,      0.000000,  85089.226562
     0.847460,      2.210526,      0.000000,      1.034390,    164.989441,      0.604987,      0.000000,  85069.570312
     1.016950,      2.210526,      0.000000,      1.034167,    165.141800,      0.772101,      0.000000,  85043.914062
     1.186440,      2.210526,      0.000000,      1.033885,    165.335358,      0.966339,      0.000000,  85011.437500
     1.355930,      2.210526,      0.000000,      1.033530,    165.578629,      1.193171,      0.000000,  84970.578125
     1.525420,      2.210526,      0.000000,      1.033084,    165.882645,      1.458309,      0.000000,  84919.218750
     1.694920,      2.210526,      0.000000,      1.032529,    166.259338,      1.767437,      0.000000,  84855.414062
     1.864410,      2.210526,      0.000000,      1.031842,    166.723694,      2.126001,      0.000000,  84776.414062
     2.033900,      2.210526,      0.000000,      1.030993,    167.294418,      2.538000,      0.000000,  84678.781250
     2.203390,      2.210526,      0.000000,      1.029949,    167.991638,      3.006238,      0.000000,  84558.742188
     2.372880,      2.210526,      0.000000,      1.028672,    168.838318,      3.529546,      0.000000,  84412.101562
     2.542370,      2.210526,      0.000000,      1.027121,    169.859222,      4.104624,      0.000000,  84233.984375
     2.711860,      2.210526,      0.000000,      1.025253,    171.079300,      4.719158,      0.000000,  84019.617188
     2.881360,      2.210526,      0.000000,      1.023026,    172.521744,      5.359643,      0.000000,  83764.273438
     3.050850,      2.210737,      0.000000,      1.020403,    174.206284,      5.994874,      0.000000,  83463.898438
     3.220340,      2.214426,      0.000000,      1.017350,    176.152618,      6.563428,      0.000000,  83114.617188
     3.389830,      2.222479,      0.000000,      1.013862,    178.357635,      7.006334,      0.000000,  82716.070312
     3.559320,      2.234326,      0.000000,      1.009985,    180.787369,      7.271793,      0.000000,  82273.890625
     3.728810,      2.249131,      0.000000,      1.005808,    183.383102,      7.315275,      0.000000,  81798.093750
     3.898310,      2.265850,      0.000000,      1.001463,    186.059845,      7.104918,      0.000000,  81304.000000
     4.067800,      2.283308,      0.000000,      0.997122,    188.711136,      6.625843,      0.000000,  80811.265625
     4.237290,      2.300274,      0.000000,      0.992990,    191.215210,      5.882001,      0.000000,  80342.953125
     4.406780,      2.315550,      0.000000,      0.989283,    193.444275,      4.895657,      0.000000,  79923.585938
     4.576270,      2.328063,      0.000000,      0.986218,    195.274673,      3.704835,      0.000000,  79577.304688
     4.745760,      2.336929,      0.000000,      0.983986,    196.598236,      2.359627,      0.000000,  79325.296875
     4.915250,      2.341524,      0.000000,      0.982730,    197.333603,      0.917616,      0.000000,  79183.648438
     5.084750,      2.341524,      0.000000,      0.982532,    197.434982,     -0.559586,      0.000000,  79161.460938
     5.254240,      2.336929,      0.000000,      0.983402,    196.898193,     -2.009121,      0.000000,  79259.679688
     5.423730,      2.328063,      0.000000,      0.985273,    195.760864,     -3.369700,      0.000000,  79470.968750
     5.593220,      2.315550,      0.000000,      0.988013,    194.097855,     -4.583722,      0.000000,  79780.640625
     5.762710,      2.300274,      0.000000,      0.991439,    192.012146,     -5.600478,      0.000000,  80168.429688
     5.932200,      2.283308,      0.000000,      0.995342,    189.624985,     -6.379927,      0.000000,  80610.890625
     6.101700,      2.265850,      0.000000,      0.999505,    187.063660,     -6.896906,      0.000000,  81083.601562
     6.271190,      2.249131,      0.000000,      1.003724,    184.452469,     -7.144085,      0.000000,  81563.406250
     6.440680,      2.234326,      0.000000,      1.007819,    181.901260,     -7.134219,      0.000000,  82029.906250
     6.610170,      2.222479,      0.000000,      1.011651,    179.499451,     -6.897082,      0.000000,  82467.195312
     6.779660,      2.214426,      0.000000,      1.015122,    177.310410,     -6.477892,      0.000000,  82863.820312
     6.949150,      2.210737,      0.000000,      1.018180,    175.371765,     -5.926426,      0.000000,  83213.703125
     7.118640,      2.210526,      0.000000,      1.020815,    173.690720,     -5.308018,      0.000000,  83515.476562
     7.288140,      2.210526,      0.000000,      1.023061,    172.248749,     -4.682932,      0.000000,  83772.898438
     7.457630,      2.210526,      0.000000,      1.024955,    171.025024,     -4.079386,      0.000000,  83990.210938
     7.627120,      2.210526,      0.000000,      1.026536,    169.998520,     -3.515212,      0.000000,  84171.679688
     7.796610,      2.210526,      0.000000,      1.027846,    169.142761,     -3.001549,      0.000000,  84322.195312
     7.966100,      2.210526,      0.000000,      1.028928,    168.434738,     -2.543872,      0.000000,  84446.515625
     8.135590,      2.210526,      0.000000,      1.029817,    167.849899,     -2.143483,      0.000000,  84548.726562
     8.305090,      2.210526,      0.000000,      1.030550,    167.368881,     -1.798706,      0.000000,  84633.023438
     8.474580,      2.210526,      0.000000,      1.031152,    166.971786,     -1.506149,      0.000000,  84702.281250
     8.644070,      2.210526,      0.000000,      1.031653,    166.644775,     -1.261272,      0.000000,  84759.960938
     8.813560,      2.210526,      0.000000,      1.032067,    166.372177,     -1.059283,      0.000000,  84807.664062
     8.983050,      2.210526,      0.000000,      1.032421,    166.145615,     -0.895339,      0.000000,  84848.179688
     9.152540,      2.210526,      0.000000,      1.032714,    165.952530,     -0.765236,      0.000000,  84882.070312
     9.322030,      2.210526,      0.000000,      1.032976,    165.788971,     -0.664962,      0.000000,  84912.031250
     9.491530,      2.210526,      0.000000,      1.033194,    165.643280,     -0.592178,      0.000000,  84937.476562
     9.661020,      2.210526,      0.000000,      1.033409,    165.515228,     -0.543484,      0.000000,  84961.437500
     9.830510,      2.210526,      0.000000,      1.033581,    165.394165,     -0.517785,      0.000000,  84982.335938
    10.000000,      2.210526,      0.000000,      1.033619,    165.301010,     -0.509139,      0.000000,  84990.421875
     0.000000,      2.368421,      0.000000,      1.034718,    164.763535,      0.032444,      0.000000,  85107.289062
     0.169490,      2.368421,      0.000000,      1.034695,    164.779922,      0.089700,      0.000000,  85104.710938
